start_time,peak_time,end_time,peak_flux,goes_class,duration_sec,background,date,peak_datetime
790470532.404981,790470690.405432,790470803.405748,4.824084044230403e-06,C,272.0,3.2711423045839183e-06,2025-01-18,1995-01-18T23:11:30.405432+00:00
790472708.411112,790472848.411508,790473009.411963,5.249182322586421e-06,C,302.0,2.2358508431352675e-06,2025-01-18,1995-01-18T23:47:28.411508+00:00
790477726.425277,790477871.4256899,790478069.42625,5.259395038592629e-06,C,344.0,2.204933707616874e-06,2025-01-18,1995-01-19T01:11:11.425690+00:00
790567913.6803739,790568127.680982,790568296.681466,5.074765795143321e-06,C,384.0,2.163702220059349e-06,2025-01-19,1995-01-20T02:15:27.680982+00:00
790578310.7100459,790578481.710526,790578647.711005,8.550794518669136e-06,C,338.0,2.6678558242565487e-06,2025-01-19,1995-01-20T05:08:01.710526+00:00
790592782.751437,790592947.751904,790593106.752358,5.294731181493262e-06,C,325.0,2.832601694535697e-06,2025-01-19,1995-01-20T09:09:07.751904+00:00
790604657.7849549,790604776.78529,790604973.7858399,4.381040071166353e-06,C,317.0,3.2016662316891598e-06,2025-01-20,1995-01-20T12:26:16.785290+00:00
790634073.867661,790634228.868097,790634364.868477,5.1443207667034585e-06,C,292.0,3.3476512726338115e-06,2025-01-20,1995-01-20T20:37:08.868097+00:00
790650779.914717,790650946.9151889,790651071.915543,6.64261688143597e-06,C,293.0,2.5567180728103267e-06,2025-01-20,1995-01-21T01:15:46.915189+00:00
790726533.1289389,790727493.131642,790727493.131642,3.0270217393990606e-05,M,961.0,3.66667131856957e-06,2025-01-21,1995-01-21T22:31:33.131642+00:00
790798012.331134,790798461.332402,790798466.3324139,6.224589014891535e-06,C,455.0,3.130261120531941e-06,2025-01-22,1995-01-22T18:14:21.332402+00:00
790815046.3790369,790815555.380472,790815556.380472,1.0864328942261636e-05,M,511.0,4.2531455619609915e-06,2025-01-22,1995-01-22T22:59:15.380472+00:00
790829167.418875,790829448.41968,790829452.41969,4.4425969463190995e-06,C,286.0,2.896086243708851e-06,2025-01-22,1995-01-23T02:50:48.419680+00:00
790846156.4674369,790846336.467947,790846589.468674,4.456683200260159e-06,C,434.0,2.8349863896437455e-06,2025-01-22,1995-01-23T07:32:16.467947+00:00
790869561.533507,790869831.534266,790869892.534428,9.266353117709514e-06,C,332.0,3.397918362679775e-06,2025-01-23,1995-01-23T14:03:51.534266+00:00
790921917.680982,790922198.681791,790922406.682383,8.268848432635423e-06,C,490.0,2.88800879388873e-06,2025-01-23,1995-01-24T04:36:38.681791+00:00
790963696.79917,790963835.799562,790963944.799866,4.514252850640332e-06,C,249.0,2.977980102514266e-06,2025-01-24,1995-01-24T16:10:35.799562+00:00
791007398.922282,791007642.9229809,791007812.923466,8.927379894885235e-06,C,415.0,5.176629201741889e-06,2025-01-24,1995-01-25T04:20:42.922981+00:00
791024108.969999,791024639.9714999,791024663.971568,2.7478565243654884e-05,M,556.0,4.512232862907695e-06,2025-01-24,1995-01-25T09:03:59.971500+00:00
791062206.07704,791062368.077495,791062705.0784379,5.91796697335667e-06,C,500.0,2.7644482543109916e-06,2025-01-25,1995-01-25T19:32:48.077495+00:00
791097699.177222,791098044.1782099,791098262.1788299,5.627094651572406e-06,C,564.0,2.0583399873430608e-06,2025-01-25,1995-01-26T05:27:24.178210+00:00
791101019.186716,791101344.187652,791101353.187678,3.997584826720413e-06,C,335.0,2.4132211819960503e-06,2025-01-25,1995-01-26T06:22:24.187652+00:00
791112124.2183319,791112483.2193489,791112484.219352,4.156142040301347e-06,C,361.0,2.5434126200707396e-06,2025-01-25,1995-01-26T09:28:03.219349+00:00
791213745.5048159,791213985.5054929,791213994.50552,3.895709596690722e-06,C,250.0,2.903492941186414e-06,2025-01-27,1995-01-27T13:39:45.505493+00:00
791226850.5415549,791227004.541984,791227232.5426229,4.544461262412369e-06,C,383.0,3.019135192516842e-06,2025-01-27,1995-01-27T17:16:44.541984+00:00
791236771.569407,791237245.5707339,791237245.5707339,2.29324541578535e-05,M,475.0,4.207503479847219e-06,2025-01-27,1995-01-27T20:07:25.570734+00:00
791268006.657437,791268252.658142,791268268.6581869,3.518872745189583e-06,C,263.0,2.4643070446472848e-06,2025-01-27,1995-01-28T04:44:12.658142+00:00
791341753.865116,791341996.8658019,791341999.865811,4.288614491088083e-06,C,247.0,3.2423954507976305e-06,2025-01-28,1995-01-29T01:13:16.865802+00:00
791355664.904527,791355886.905157,791355962.905376,5.442750079964753e-06,C,299.0,3.127857326035155e-06,2025-01-28,1995-01-29T05:04:46.905157+00:00
791359230.9147149,791359564.915669,791359587.9157389,4.78348420074326e-06,C,358.0,2.481459432601696e-06,2025-01-28,1995-01-29T06:06:04.915669+00:00
791365394.93229,791365487.932558,791365636.932981,1.7843296518549323e-05,M,243.0,3.437698751440621e-06,2025-01-28,1995-01-29T07:44:47.932558+00:00
791391985.007064,791392163.007571,791392266.007856,3.81924246539711e-06,C,282.0,2.5472677407378796e-06,2025-01-29,1995-01-29T15:09:23.007571+00:00
791395119.01585,791395554.017066,791395554.017066,9.462670277571306e-06,C,436.0,5.005662842449965e-06,2025-01-29,1995-01-29T16:05:54.017066+00:00
791440608.1437329,791440948.1447029,791441335.1458019,1.546272073937871e-06,C,728.0,1.9263521267021133e-07,2025-01-29,1995-01-30T04:42:28.144703+00:00
791441842.1472479,791442374.148772,791442538.149241,1.5738244201202178e-06,C,697.0,2.9483268804142426e-07,2025-01-29,1995-01-30T05:06:14.148772+00:00
791443059.150726,791443288.151389,791443337.1515249,1.5698800552854664e-06,C,279.0,2.008715398460481e-07,2025-01-29,1995-01-30T05:21:28.151389+00:00
791443677.152499,791444179.1539329,791444369.1544789,1.453442905585689e-06,C,693.0,2.0919728171975294e-07,2025-01-29,1995-01-30T05:36:19.153933+00:00
791444841.1558299,791445315.157187,791445532.15781,1.5099432175702532e-06,C,692.0,2.7145813419338083e-07,2025-01-29,1995-01-30T05:55:15.157187+00:00
791445997.159138,791446227.159794,791446495.160566,3.460805828581215e-06,C,499.0,2.533971041884797e-07,2025-01-29,1995-01-30T06:10:27.159794+00:00
791456630.189391,791456924.1902239,791457043.1905559,2.9825876026734477e-06,C,414.0,2.090039288304979e-06,2025-01-29,1995-01-30T09:08:44.190224+00:00
791459210.1966829,791459603.1977919,791459604.197794,3.6495750919129932e-06,C,395.0,2.149351303160074e-06,2025-01-29,1995-01-30T09:53:23.197792+00:00
791478674.7512449,791478683.751271,791478917.751922,1.9939366211474407e-06,C,244.0,2.441264541630517e-07,2025-01-30,1995-01-30T15:11:23.751271+00:00
791517228.8593739,791517535.860242,791517535.860242,5.216569661570247e-06,C,308.0,2.944688503703219e-06,2025-01-30,1995-01-31T01:58:55.860242+00:00
791544661.9372679,791544920.938002,791544920.938002,3.7074903502798406e-06,C,260.0,2.6869927296502283e-06,2025-01-30,1995-01-31T09:35:20.938002+00:00
791553291.961525,791553597.962384,791553597.962384,3.776772928176797e-06,C,307.0,2.4321352611877955e-06,2025-01-30,1995-01-31T11:59:57.962384+00:00
791565314.995163,791565568.9958739,791565673.996172,4.397420525492635e-06,C,360.0,2.3422105641657254e-06,2025-01-31,1995-01-31T15:19:28.995874+00:00
791575100.022569,791575365.0233129,791575365.0233129,8.170739420165773e-06,C,266.0,5.977944965707138e-06,2025-01-31,1995-01-31T18:02:45.023313+00:00
791594928.078144,791595090.078593,791595185.0788599,5.35947992830188e-06,C,258.0,4.002654804935446e-06,2025-01-31,1995-01-31T23:31:30.078593+00:00
791603093.101077,791604049.1037639,791604049.1037639,6.0217109421500936e-05,M,957.0,2.7640428470476763e-06,2025-01-31,1995-02-01T02:00:49.103764+00:00
791617610.142247,791617801.142787,791617987.1433159,5.913413133384893e-06,C,378.0,3.7901456835243152e-06,2025-01-31,1995-02-01T05:50:01.142787+00:00
791626865.1685699,791627038.169063,791627203.169533,1.8981894754688255e-05,M,339.0,2.8482347715907963e-06,2025-01-31,1995-02-01T08:23:58.169063+00:00
791646170.2228119,791646473.223653,791646809.2245929,7.3292021625093184e-06,C,640.0,2.3866200535849202e-06,2025-02-01,1995-02-01T13:47:53.223653+00:00
791671491.293703,791671754.2944349,791671757.294439,4.131866717216326e-06,C,267.0,3.0084308946243254e-06,2025-02-01,1995-02-01T20:49:14.294435+00:00
791681455.321615,791681547.321873,791681696.32229,4.106201686226996e-06,C,242.0,2.1024386569479248e-06,2025-02-01,1995-02-01T23:32:27.321873+00:00
791687754.3392919,791687940.3398169,791688117.3403139,2.578880958026275e-05,M,364.0,1.8779730908136116e-06,2025-02-01,1995-02-02T01:19:00.339817+00:00
791772345.5772309,791772595.5779289,791772717.578274,1.4547592400049325e-05,M,373.0,4.942194664181443e-06,2025-02-02,1995-02-03T00:49:55.577929+00:00
791776958.5901929,791777085.5905449,791777207.590886,5.4478703532367945e-05,M,250.0,4.991620244254591e-06,2025-02-02,1995-02-03T02:04:45.590545+00:00
791781814.603891,791782408.6055709,791782643.606242,2.764336568361614e-05,M,830.0,6.7070359364151955e-06,2025-02-02,1995-02-03T03:33:28.605571+00:00
791810039.683847,791810663.6855949,791810738.685805,4.191177140455693e-05,M,700.0,5.594669346464798e-06,2025-02-02,1995-02-03T11:24:23.685595+00:00
791825899.7282029,791826402.72961,791826402.72961,1.0424268111819401e-05,M,504.0,5.429634711617837e-06,2025-02-03,1995-02-03T15:46:42.729610+00:00
791826827.730798,791827099.731563,791827388.7323699,8.937902748584747e-05,M,562.0,1.0421715160191525e-05,2025-02-03,1995-02-03T15:58:19.731563+00:00
791833346.7490499,791833653.749913,791833976.7508149,3.196141915395856e-05,M,631.0,7.735547114862129e-06,2025-02-03,1995-02-03T17:47:33.749913+00:00
791840190.768215,791840658.769527,791841045.7706109,2.520745329093188e-05,M,856.0,5.664917352987686e-06,2025-02-03,1995-02-03T19:44:18.769527+00:00
791855135.810048,791855261.8104019,791855392.810766,9.690648766991217e-06,C,258.0,6.50939864499378e-06,2025-02-03,1995-02-03T23:47:41.810402+00:00
791860457.824975,791860728.825737,791860916.8262689,6.408063200069591e-05,M,460.0,5.791050625703065e-06,2025-02-03,1995-02-04T01:18:48.825737+00:00
791875168.866565,791875453.8673769,791875453.8673769,9.263869287678972e-06,C,286.0,6.4917699091893155e-06,2025-02-03,1995-02-04T05:24:13.867377+00:00
791879570.879095,791879792.879727,791879906.8800529,4.392040500533767e-05,M,337.0,5.866614628757816e-06,2025-02-03,1995-02-04T06:36:32.879727+00:00
791888987.905779,791889175.9063079,791889262.906549,1.590352076163981e-05,M,276.0,3.762918140637339e-06,2025-02-03,1995-02-04T09:12:55.906308+00:00
791897172.928774,791897303.929145,791897444.9295399,1.4432925127039198e-05,M,273.0,5.466778929985594e-06,2025-02-03,1995-02-04T11:28:23.929145+00:00
791901970.942194,791902219.9428899,791902324.9431859,1.2967613656655885e-05,M,355.0,4.4605567381950095e-06,2025-02-04,1995-02-04T12:50:19.942890+00:00
791905334.951597,791905699.9526199,791905781.952848,2.6738192900666036e-05,M,448.0,6.190423391672084e-06,2025-02-04,1995-02-04T13:48:19.952620+00:00
791912248.970914,791912412.971372,791912545.971745,8.075881851254962e-06,C,298.0,6.461795692302985e-06,2025-02-04,1995-02-04T15:40:12.971372+00:00
791917936.986823,791918268.987757,791918613.988719,1.261643865291262e-05,M,678.0,3.989164724771399e-06,2025-02-04,1995-02-04T17:17:48.987757+00:00
791937187.040682,791937408.041299,791937522.0416219,5.80075902689714e-06,C,336.0,3.2445823308080435e-06,2025-02-04,1995-02-04T22:36:48.041299+00:00
791945372.063607,791945540.06408,791945612.0642799,5.0445164561097044e-06,C,241.0,3.7808970319019863e-06,2025-02-04,1995-02-05T00:52:20.064080+00:00
791945869.065004,791946187.065898,791946187.065898,9.84819962468464e-06,C,319.0,6.379515980370343e-06,2025-02-04,1995-02-05T01:03:07.065898+00:00
791946544.0668969,791946833.0677099,791947106.068478,3.324091449030675e-05,M,563.0,1.4419713807001244e-05,2025-02-04,1995-02-05T01:13:53.067710+00:00
791958905.1017699,791959155.1024749,791959205.102615,2.8067436232959153e-06,C,301.0,1.9624681044660974e-06,2025-02-04,1995-02-05T04:39:15.102475+00:00
791985707.177493,791985871.177954,791985991.1782889,6.041796950739808e-06,C,285.0,3.4123258956242353e-06,2025-02-05,1995-02-05T12:04:31.177954+00:00
791989610.1884049,791989758.188818,791989913.189256,8.125432941596955e-06,C,304.0,3.2413397548225475e-06,2025-02-05,1995-02-05T13:09:18.188818+00:00
791997240.2097219,791997331.209973,791997635.210824,1.2530416825029533e-05,M,396.0,3.7236643493088195e-06,2025-02-05,1995-02-05T15:15:31.209973+00:00
792013651.255618,792013798.256032,792014145.257003,2.911230876634363e-05,M,495.0,2.1011651369917672e-06,2025-02-05,1995-02-05T19:49:58.256032+00:00
792040182.329962,792040288.3302629,792040501.330858,4.711816927738255e-06,C,320.0,2.0907248199364403e-06,2025-02-05,1995-02-06T03:11:28.330263+00:00
792040623.331203,792040968.332181,792040971.332186,9.429873898625374e-06,C,349.0,5.179302661417751e-06,2025-02-05,1995-02-06T03:22:48.332181+00:00
792044315.3416569,792044431.34199,792044577.342395,4.751419965032255e-06,C,263.0,2.9695538614760153e-06,2025-02-05,1995-02-06T04:20:31.341990+00:00
792074006.425465,792074280.42623,792074330.426371,3.177690132361022e-06,C,325.0,1.761010480549885e-06,2025-02-06,1995-02-06T12:38:00.426230+00:00
792087923.464342,792088282.465343,792088285.4653549,3.814965566562023e-06,C,363.0,2.148133944501751e-06,2025-02-06,1995-02-06T16:31:22.465343+00:00
792111250.5295789,792111836.531214,792112242.5323449,7.743766764178872e-05,M,993.0,2.8864358228020137e-06,2025-02-06,1995-02-06T23:03:56.531214+00:00
792119412.552426,792119666.553138,792119669.553146,4.8728484216553625e-06,C,258.0,3.4240242712257896e-06,2025-02-06,1995-02-07T01:14:26.553138+00:00
792132440.5891659,792132631.589711,792132710.589931,3.7745210192952072e-06,C,271.0,2.6087132027896587e-06,2025-02-06,1995-02-07T04:50:31.589711+00:00
792138394.606092,792138590.606643,792138645.6068,2.3763291210343596e-06,C,252.0,1.75065838448063e-06,2025-02-06,1995-02-07T06:29:50.606643+00:00
792141469.614813,792141624.615251,792141757.6156319,2.749327450146666e-06,C,289.0,1.8207739458375727e-06,2025-02-06,1995-02-07T07:20:24.615251+00:00
792142585.6179819,792142849.618724,792142900.618871,4.2701321945060045e-06,C,316.0,2.1416858544398565e-06,2025-02-06,1995-02-07T07:40:49.618724+00:00
792150266.639655,792150460.640203,792150512.640347,2.4062840111582773e-06,C,247.0,1.791505496839818e-06,2025-02-06,1995-02-07T09:47:40.640203+00:00
792152956.647203,792153337.64827,792153805.649586,9.411151040694676e-06,C,850.0,1.8012631244346267e-06,2025-02-06,1995-02-07T10:35:37.648270+00:00
792155741.6550089,792156397.656843,792156398.656842,2.2804957552580163e-05,M,658.0,3.124797785858391e-06,2025-02-06,1995-02-07T11:26:37.656843+00:00
792166705.6856409,792166904.686195,792166977.686397,3.9982951420824975e-06,C,273.0,2.5494566671113716e-06,2025-02-07,1995-02-07T14:21:44.686195+00:00
792174389.7071079,792174671.707897,792174894.708521,3.3255946618737653e-06,C,506.0,1.9758058442675974e-06,2025-02-07,1995-02-07T16:31:11.707897+00:00
792181420.726766,792181847.727965,792181945.7282339,1.6238818716374226e-05,M,526.0,2.4156220206350554e-06,2025-02-07,1995-02-07T18:30:47.727965+00:00
792184456.7352569,792184887.7364639,792184949.7366359,3.2269133953377604e-05,M,494.0,5.735103968618205e-06,2025-02-07,1995-02-07T19:21:27.736464+00:00
792191039.7536659,792192048.756485,792192049.75649,7.611788169015199e-05,M,1011.0,6.109445166657679e-06,2025-02-07,1995-02-07T21:20:48.756485+00:00
792202144.784709,792202404.785445,792202770.786466,9.220055289915763e-06,C,627.0,2.9681582418561447e-06,2025-02-07,1995-02-08T00:13:24.785445+00:00
792241812.896606,792241987.8970959,792242090.897388,3.060531980736414e-06,C,279.0,1.892726118057908e-06,2025-02-07,1995-02-08T11:13:07.897096+00:00
792247234.9117559,792247750.913196,792247755.913213,4.592487130139489e-06,C,522.0,2.1076966731925495e-06,2025-02-08,1995-02-08T12:49:10.913196+00:00
792258440.94304,792258668.943679,792258715.94381,2.930177515736432e-06,C,276.0,2.074900521620293e-06,2025-02-08,1995-02-08T15:51:08.943679+00:00
792275147.989735,792275253.990031,792275395.990423,4.081879069417482e-06,C,249.0,1.8928880081148236e-06,2025-02-08,1995-02-08T20:27:33.990031+00:00
792277456.996186,792277684.9968259,792277849.9972839,1.004889236355666e-05,M,394.0,1.8601165265863528e-06,2025-02-08,1995-02-08T21:08:04.996826+00:00
792301787.0643699,792302001.0649719,792302102.065256,3.82178677682532e-06,C,316.0,2.669434934432502e-06,2025-02-08,1995-02-09T03:53:21.064972+00:00
792334487.15651,792334803.157395,792334805.1573969,4.485782028496033e-06,C,319.0,2.793230805764324e-06,2025-02-09,1995-02-09T13:00:03.157395+00:00
792340845.174246,792341157.175108,792341157.175108,4.257493401382817e-06,C,313.0,2.733438805080368e-06,2025-02-09,1995-02-09T14:45:57.175108+00:00
792382012.289266,792382330.29016,792382345.2902019,4.134624759899452e-06,C,334.0,2.296745151397772e-06,2025-02-09,1995-02-10T02:12:10.290160+00:00
792404620.353187,792404748.353549,792404883.3539319,3.988067874161061e-06,C,264.0,2.6138836801692378e-06,2025-02-09,1995-02-10T08:25:48.353549+00:00
792419746.3955779,792420381.397354,792420451.397552,1.010043251881143e-05,M,706.0,3.181000010954449e-06,2025-02-10,1995-02-10T12:46:21.397354+00:00
792451306.483694,792451444.484079,792451548.484371,3.240188789277454e-06,C,243.0,2.2800891201768536e-06,2025-02-10,1995-02-10T21:24:04.484079+00:00
792457761.5017209,792458042.502499,792458053.5025289,3.667884129754384e-06,C,293.0,2.7122960091219284e-06,2025-02-10,1995-02-10T23:14:02.502499+00:00
792462784.515762,792462925.516156,792463029.516449,3.0659844014735427e-06,C,246.0,2.1174435005377745e-06,2025-02-10,1995-02-11T00:35:25.516156+00:00
792521591.680866,792521793.681432,792522040.6821239,3.013802597706672e-06,C,450.0,1.48651974996028e-06,2025-02-11,1995-02-11T16:56:33.681432+00:00
792523489.6861709,792524065.687775,792524065.687775,1.6031350241973996e-05,M,577.0,1.8807195374392904e-06,2025-02-11,1995-02-11T17:34:25.687775+00:00
792526576.694785,792526762.695305,792526832.695503,6.825884156569373e-06,C,257.0,4.057470960106002e-06,2025-02-11,1995-02-11T18:19:22.695305+00:00
792552835.768134,792553499.7699939,792553501.769998,4.473606622923398e-06,C,667.0,1.9637373043224216e-06,2025-02-11,1995-02-12T01:44:59.769994+00:00
792569424.814911,792570095.81681,792570095.81681,6.797441983508179e-06,C,672.0,1.615806354493543e-06,2025-02-11,1995-02-12T06:21:35.816810+00:00
792636156.001542,792636477.002442,792636536.002605,3.992690835730173e-06,C,381.0,1.7888966112877824e-06,2025-02-12,1995-02-13T00:47:57.002442+00:00
792757905.342966,792758319.344126,792758320.3441249,8.099014848994557e-06,C,416.0,4.72998453915352e-06,2025-02-13,1995-02-14T10:38:39.344126+00:00
792771575.3810899,792772106.382571,792772184.382787,1.2480614714149851e-05,M,610.0,2.2345457182382233e-06,2025-02-14,1995-02-14T14:28:26.382571+00:00
792790695.4344139,792791001.435269,792791244.4359449,6.8080257733527105e-06,C,550.0,2.501999006199185e-06,2025-02-14,1995-02-14T19:43:21.435269+00:00
792798871.457206,792799497.4589499,792799497.4589499,1.2488373613450676e-05,M,627.0,2.078922307191533e-06,2025-02-14,1995-02-14T22:04:57.458950+00:00
792814409.500602,792814646.501269,792814793.501679,5.067861820862163e-06,C,385.0,1.3997778296470642e-06,2025-02-14,1995-02-15T02:17:26.501269+00:00
792838271.5678749,792838665.5689809,792839033.570015,1.914446329465136e-05,M,763.0,1.5318612440751167e-06,2025-02-14,1995-02-15T08:57:45.568981+00:00
792851261.604193,792851498.604856,792851563.6050379,2.4512610252713785e-06,C,303.0,1.5361571286121034e-06,2025-02-15,1995-02-15T12:31:38.604856+00:00
792919639.795453,792920023.796535,792920045.796598,3.703954007505672e-06,C,407.0,1.7915303942572791e-06,2025-02-15,1995-02-16T07:33:43.796535+00:00
793002947.028412,793003127.028919,793003315.0294499,6.329517873382429e-06,C,369.0,1.7593656593817286e-06,2025-02-16,1995-02-17T06:38:47.028919+00:00
793030936.106755,793031346.107898,793031429.108132,3.7689994769607438e-06,C,494.0,2.1992400434101e-06,2025-02-17,1995-02-17T14:29:06.107898+00:00
793038703.128405,793039045.129362,793039052.1293789,5.326452082954347e-06,C,350.0,3.223617795811151e-06,2025-02-17,1995-02-17T16:37:25.129362+00:00
793049462.158401,793049696.159055,793049707.159081,2.6474110654817196e-06,C,246.0,1.980532260859036e-06,2025-02-17,1995-02-17T19:34:56.159055+00:00
793063885.1985899,793064132.1992769,793064132.1992769,2.2044475826987764e-06,C,248.0,1.6044564290496055e-06,2025-02-17,1995-02-17T23:35:32.199277+00:00
793071535.219954,793071624.2202029,793071800.220696,4.286017883714521e-06,C,266.0,1.8500627447792795e-06,2025-02-17,1995-02-18T01:40:24.220203+00:00
793075731.2316979,793076101.2327299,793076185.23297,5.916698682995047e-06,C,455.0,2.3541058453702135e-06,2025-02-17,1995-02-18T02:55:01.232730+00:00
793076997.235245,793077221.235878,793077302.236105,1.1099779840151314e-05,M,306.0,4.785509645444108e-06,2025-02-17,1995-02-18T03:13:41.235878+00:00
793079522.242343,793079821.243187,793079959.2435759,4.645188710128423e-06,C,438.0,3.197665591869736e-06,2025-02-17,1995-02-18T03:57:01.243187+00:00
793107345.3205769,793107623.3213489,793107623.3213489,2.439685658828239e-06,C,279.0,1.6763467556302203e-06,2025-02-17,1995-02-18T11:40:23.321349+00:00
793112137.333923,793112378.33459,793112378.33459,3.9047026803018525e-06,C,242.0,2.9876762255298672e-06,2025-02-18,1995-02-18T12:59:38.334590+00:00
793136305.401256,793136514.4018359,793136563.401974,2.838443151631509e-06,C,259.0,2.0172499262116617e-06,2025-02-18,1995-02-18T19:41:54.401836+00:00
793170296.49629,793170646.4972769,793170715.4974699,3.111239493591711e-06,C,420.0,1.5055569519972778e-06,2025-02-18,1995-02-19T05:10:46.497277+00:00
793209588.6062729,793209964.607312,793209968.6073259,2.6282098133378895e-06,C,381.0,1.4346480838867137e-06,2025-02-19,1995-02-19T16:06:04.607312+00:00
793231839.668239,793232198.669241,793232233.669333,3.549779421518906e-06,C,395.0,1.432123781341943e-06,2025-02-19,1995-02-19T22:16:38.669241+00:00
793233889.6739509,793234154.674688,793234181.6747639,4.2494766603340395e-06,C,293.0,2.6797340524353785e-06,2025-02-19,1995-02-19T22:49:14.674688+00:00
793279775.8025429,793280362.804179,793280363.8041769,6.921338354004547e-06,C,589.0,2.5336000817333115e-06,2025-02-19,1995-02-20T11:39:22.804179+00:00
793335448.95769,793335680.9583449,793335817.9587209,5.02166540172766e-06,C,370.0,1.7934474954017787e-06,2025-02-20,1995-02-21T03:01:20.958345+00:00
793397076.1301459,793397409.1310719,793397409.1310719,4.419235210662009e-06,C,334.0,2.700929599086521e-06,2025-02-21,1995-02-21T20:10:09.131072+00:00
793411922.171498,793412131.1720829,793412219.1723269,3.5756045690504834e-05,M,298.0,5.82059647058486e-06,2025-02-21,1995-02-22T00:15:31.172083+00:00
793436167.2395799,793436375.2401689,793436533.2406139,3.7980498746037483e-06,C,367.0,2.677190877875546e-06,2025-02-21,1995-02-22T06:59:35.240169+00:00
793526801.492953,793526927.4933089,793527058.493678,4.11970586355892e-06,C,258.0,2.8233096145413583e-06,2025-02-22,1995-02-23T08:08:47.493309+00:00
793529905.5016689,793530379.502988,793530380.502994,8.395572876906954e-06,C,476.0,3.1108386338019045e-06,2025-02-22,1995-02-23T09:06:19.502988+00:00
793533168.510801,793533306.511181,793533489.5116949,5.901892109250184e-06,C,322.0,3.343106982356403e-06,2025-02-22,1995-02-23T09:55:06.511181+00:00
793543586.539828,793543732.540239,793543909.540731,4.698433713201666e-06,C,324.0,3.093300847467617e-06,2025-02-23,1995-02-23T12:48:52.540239+00:00
793548357.553108,793548826.5544139,793549293.5557129,4.965566040482372e-05,M,937.0,3.438635985730798e-06,2025-02-23,1995-02-23T14:13:46.554414+00:00
793557442.578408,793557727.579203,793557727.579203,5.4778033700131346e-06,C,286.0,3.938282588933362e-06,2025-02-23,1995-02-23T16:42:07.579203+00:00
793583482.650926,793583915.652134,793584336.653307,1.643606628931593e-05,M,855.0,3.794316171479295e-06,2025-02-23,1995-02-23T23:58:35.652134+00:00
793599930.696936,793600424.698328,793600424.698328,1.0007813216361683e-05,M,495.0,4.7417661335202865e-06,2025-02-23,1995-02-24T04:33:44.698328+00:00
793603164.7060549,793603301.706439,793603413.7067549,9.653900633566082e-06,C,250.0,6.717685209878255e-06,2025-02-23,1995-02-24T05:21:41.706439+00:00
793609488.7238779,793609644.724322,793609793.7247399,5.5079958656278905e-06,C,306.0,3.965300493291579e-06,2025-02-23,1995-02-24T07:07:24.724322+00:00
793610612.727037,793610842.7276889,793611188.7286559,0.00020276359282433987,X,577.0,3.8785160541010555e-06,2025-02-23,1995-02-24T07:27:22.727689+00:00
793633365.790576,793633584.7911869,793633611.791266,1.3171083992347121e-05,M,247.0,9.87271050689742e-06,2025-02-24,1995-02-24T13:46:24.791187+00:00
793652398.843565,793652523.843918,793652783.8446369,3.372182254679501e-05,M,386.0,7.471979188267142e-06,2025-02-24,1995-02-24T19:02:03.843918+00:00
793669167.8902509,793669436.8909999,793669438.891006,6.292086709436262e-06,C,272.0,4.422637630341342e-06,2025-02-24,1995-02-24T23:43:56.891000+00:00
793674548.905244,793674943.9063439,793674943.9063439,7.778882718412206e-06,C,396.0,3.527436092554126e-06,2025-02-24,1995-02-25T01:15:43.906344+00:00
793702632.98409,793702898.9848299,793703060.985284,1.5413410437759012e-05,M,429.0,4.858132342633326e-06,2025-02-24,1995-02-25T09:01:38.984830+00:00
793754833.129427,793755659.1317259,793755659.1317259,2.9110104151186533e-05,M,827.0,3.892120730597526e-06,2025-02-25,1995-02-25T23:40:59.131726+00:00
793818894.308385,793819612.310383,793819641.310458,1.8876902458941913e-06,C,748.0,3.89928487720681e-07,2025-02-26,1995-02-26T17:26:52.310383+00:00
793842603.374323,793842973.375346,793843212.3760129,4.411206191434758e-06,C,610.0,2.5520189410599414e-06,2025-02-26,1995-02-26T23:56:13.375346+00:00
793845390.382085,793845681.382896,793845685.3829069,5.676746695826296e-06,C,296.0,3.4600211620272603e-06,2025-02-26,1995-02-27T00:41:21.382896+00:00
793862761.430722,793863000.431396,793863000.431396,2.335290673727286e-06,C,240.0,2.0890227006020723e-06,2025-02-26,1995-02-27T05:30:00.431396+00:00
793867127.4430159,793867341.443623,793867366.443691,3.755775651370641e-06,C,240.0,2.8709227990475483e-06,2025-02-26,1995-02-27T06:42:21.443623+00:00
793881711.4838619,793881977.4846059,793881977.4846059,3.518268385960255e-06,C,267.0,2.509922296667355e-06,2025-02-26,1995-02-27T10:46:17.484606+00:00
793903623.5447999,793903939.5456849,793903942.545691,4.003318281320389e-06,C,320.0,2.49913159677817e-06,2025-02-27,1995-02-27T16:52:19.545685+00:00
793905728.550653,793906056.551567,793906056.551567,2.8523384116851958e-06,C,329.0,1.0466906275041765e-07,2025-02-27,1995-02-27T17:27:36.551567+00:00
793909397.56084,793909948.562372,793909948.562372,5.544567102333531e-06,C,552.0,2.430304675726802e-06,2025-02-27,1995-02-27T18:32:28.562372+00:00
793931258.6215689,793931751.62294,793931761.6229659,7.65634194976883e-06,C,504.0,3.64346624337486e-06,2025-02-27,1995-02-28T00:35:51.622940+00:00
793940572.647547,793941080.6489669,793941081.6489689,8.14983832242433e-06,C,510.0,3.1473466606257716e-06,2025-02-27,1995-02-28T03:11:20.648967+00:00
